UserId,TravelMode,Attraction,Type,Rating_Level,Rating
57290,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57290,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
57290,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
57290,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
57290,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
57383,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57383,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
57383,Đi một mình,Merapi Volcano,Volcanos,Trung bình,3
57383,Gia đình,Merapi Volcano,Volcanos,Tốt,4
57383,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
57383,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
57383,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
57383,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
57383,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
57383,Gia đình,Merapi Volcano,Volcanos,Tốt,4
57383,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
57383,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
57464,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57464,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57464,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57464,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
57464,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57525,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57525,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57525,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57548,Gia đình,Merapi Volcano,Volcanos,Tốt,4
57548,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
57548,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
57594,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57617,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
57691,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
57848,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
57848,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
57848,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
57863,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
57863,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
57870,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57870,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
57870,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
57870,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57870,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
57870,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
57870,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58015,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58028,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58065,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
58096,Gia đình,Merapi Volcano,Volcanos,Tốt,4
58098,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,1
58100,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
58100,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
58142,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58142,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58142,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58142,Bạn bè,Merapi Volcano,Volcanos,Trung bình,2
58142,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
58309,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
58309,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
58332,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58332,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58332,Bạn bè,Merapi Volcano,Volcanos,Trung bình,2
58374,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
58374,Công tác,Merapi Volcano,Volcanos,Tốt,4
58374,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
58374,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
58374,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
58374,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
58374,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
58374,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
58374,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
58508,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
58508,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
58508,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
58532,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
58691,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58691,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
58691,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58691,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58691,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58691,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58691,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
58691,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58691,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58691,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58691,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58691,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58691,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58691,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58691,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
58848,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
58889,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
58889,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
58920,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,1
58920,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
58920,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,2
58920,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
59024,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
59024,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
59024,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
59082,Công tác,Merapi Volcano,Volcanos,Tốt,4
59103,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
59103,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
59103,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
59103,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
59103,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
59103,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
59103,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
59103,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
59309,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
59369,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
59369,Gia đình,Merapi Volcano,Volcanos,Tốt,4
59369,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
59369,Gia đình,Merapi Volcano,Volcanos,Tốt,4
59372,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
59372,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
59372,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
59372,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
59373,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
59373,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
59463,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
59532,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
59578,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
59712,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
59712,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
59712,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,1
59837,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
59837,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
59837,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
59953,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60364,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
60371,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60371,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60371,Gia đình,Merapi Volcano,Volcanos,Trung bình,2
60371,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
60393,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
60403,Bạn bè,Merapi Volcano,Volcanos,Trung bình,1
60422,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
60422,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60422,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60465,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
60465,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
60554,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60564,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
60564,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60572,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
60572,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60580,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60580,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
60580,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60580,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60603,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
60621,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60782,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Đi một mình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,2
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
60799,Gia đình,Merapi Volcano,Volcanos,Tốt,4
60852,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
60852,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
60852,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
60853,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60853,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
60871,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60871,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60871,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60871,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60871,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60871,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60871,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60871,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
60871,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
60910,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
61186,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
61223,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
61223,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
61233,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
61233,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,2
61349,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
61349,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
61494,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
61497,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
61497,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
61582,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
61767,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
61767,Công tác,Merapi Volcano,Volcanos,Tốt,4
61767,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
61768,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
61768,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
61836,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
61883,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
61883,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
61977,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
61977,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62042,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
62042,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
62042,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
62073,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62121,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62121,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62121,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62121,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62121,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62121,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62130,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62130,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62130,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62156,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62169,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62169,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
62169,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62169,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
62169,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62169,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62169,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62169,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
62169,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
62210,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62210,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62288,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62288,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62288,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62293,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
62293,Gia đình,Merapi Volcano,Volcanos,Tốt,4
62319,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
62319,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
62393,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62482,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
62486,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62486,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62520,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62520,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62689,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62689,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
62689,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62689,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
62906,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
62906,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
63141,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
63142,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
63142,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
63142,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
63197,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
63197,Gia đình,Merapi Volcano,Volcanos,Tốt,4
63197,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
63197,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
63197,Gia đình,Merapi Volcano,Volcanos,Tốt,4
63197,Gia đình,Merapi Volcano,Volcanos,Tốt,4
63197,Gia đình,Merapi Volcano,Volcanos,Tốt,4
63197,Gia đình,Merapi Volcano,Volcanos,Tốt,4
63271,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,2
63355,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
63374,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
63463,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
63579,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
63581,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
63581,Công tác,Merapi Volcano,Volcanos,Trung bình,3
63581,Công tác,Merapi Volcano,Volcanos,Trung bình,3
63581,Công tác,Merapi Volcano,Volcanos,Tốt,4
63705,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
63705,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
63705,Công tác,Merapi Volcano,Volcanos,Tốt,4
63758,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
63758,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
63787,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
63825,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
63825,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
63841,Gia đình,Merapi Volcano,Volcanos,Tốt,4
63841,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
64033,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
64222,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
64222,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
64222,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
64222,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
64222,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
64376,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
64434,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
64434,Đi một mình,Merapi Volcano,Volcanos,Trung bình,3
64434,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
64448,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
64492,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
64492,Đi một mình,Merapi Volcano,Volcanos,Trung bình,2
64505,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
64571,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
64571,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
64640,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
64640,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,2
64640,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
64658,Gia đình,Merapi Volcano,Volcanos,Tốt,4
64658,Gia đình,Merapi Volcano,Volcanos,Trung bình,2
64691,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
64691,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
64776,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
64866,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
64866,Công tác,Merapi Volcano,Volcanos,Tốt,4
64866,Gia đình,Merapi Volcano,Volcanos,Tốt,4
64866,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
64866,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
64866,Gia đình,Merapi Volcano,Volcanos,Tốt,4
64913,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
64959,Gia đình,Merapi Volcano,Volcanos,Tốt,4
64959,Gia đình,Merapi Volcano,Volcanos,Tốt,4
64959,Gia đình,Merapi Volcano,Volcanos,Tốt,4
64959,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
64966,Gia đình,Merapi Volcano,Volcanos,Tốt,4
64966,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
65160,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
65233,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
65233,Đi một mình,Merapi Volcano,Volcanos,Trung bình,3
65303,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
65326,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
65326,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
65326,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
65326,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
65326,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,2
65331,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
65524,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
65547,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
65557,Công tác,Merapi Volcano,Volcanos,Xuất sắc,5
65640,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
65651,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
65651,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
65651,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
65671,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
65671,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
65671,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
65739,Công tác,Merapi Volcano,Volcanos,Tốt,4
65768,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
65768,Gia đình,Merapi Volcano,Volcanos,Tốt,4
65768,Gia đình,Merapi Volcano,Volcanos,Tốt,4
65768,Gia đình,Merapi Volcano,Volcanos,Tốt,4
65768,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
65768,Gia đình,Merapi Volcano,Volcanos,Tốt,4
65768,Gia đình,Merapi Volcano,Volcanos,Tốt,4
65768,Gia đình,Merapi Volcano,Volcanos,Tốt,4
65768,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
65774,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
65774,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
65835,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
65871,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
65871,Gia đình,Merapi Volcano,Volcanos,Trung bình,2
65871,Gia đình,Merapi Volcano,Volcanos,Tốt,4
65871,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
65930,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
65930,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
65994,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
65994,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,1
65994,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
66058,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
66086,Gia đình,Merapi Volcano,Volcanos,Tốt,4
66086,Bạn bè,Merapi Volcano,Volcanos,Tốt,4
66086,Bạn bè,Merapi Volcano,Volcanos,Trung bình,3
66087,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
66087,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
66087,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
66087,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
66087,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
66087,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
66087,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
66087,Cặp đôi,Merapi Volcano,Volcanos,Trung bình,3
66087,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
66087,Cặp đôi,Merapi Volcano,Volcanos,Tốt,4
66087,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
66088,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
66088,Đi một mình,Merapi Volcano,Volcanos,Xuất sắc,5
66088,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
66191,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
66191,Đi một mình,Merapi Volcano,Volcanos,Tốt,4
66198,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
66263,Gia đình,Merapi Volcano,Volcanos,Xuất sắc,5
66323,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
66379,Cặp đôi,Merapi Volcano,Volcanos,Xuất sắc,5
66397,Bạn bè,Merapi Volcano,Volcanos,Xuất sắc,5
66454,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
66454,Gia đình,Merapi Volcano,Volcanos,Tốt,4
66454,Gia đình,Merapi Volcano,Volcanos,Trung bình,3
66454,Gia đình,Merapi Volcano,Volcanos,Tốt,4
